,Unnamed: 0,review,rating_of_review,product_name,product_brand,product_star_rating,product_price
300,300,"

  Good

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
301,301,"

  Quality ok.shoes is looking like old fashion.

",3.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
302,302,"

  Fitted as expected

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
303,303,"

  Acha hai

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
304,304,"

  Returned

",2.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
305,305,"

  Shankar fitting

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
306,306,"

  good

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
307,307,"

  Worst product do not buy. Issue with sole.

",1.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
308,308,"

  very much liked this product. as expected fits perfectly and very comfortable.

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
309,309,"

  Not bad

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
310,310,"

  Comfortable and light weight

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
311,311,"

  Very well fitted worth for money..thanks amazon

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
312,312,"

  Like

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
313,313,"

  Good quality shoes

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
314,314,"

  Good product.

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
315,315,"

  Nice

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
316,316,"

  Product is good

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
317,317,"

  😊

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
318,318,"

  Like

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
319,319,"

  A bit large

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
320,320,"

  Goof

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
321,321,"

  Sandar

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
322,322,"

  My sool is dead

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
323,323,"

  Good

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
324,324,"

  Generally my fit is 8UK but for the same same size this is too large for me.Return and order for smaller size.

",1.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
325,325,"

  I have just one request, never stop making these shoes. Force 10 is the only shoe line I want. The only time I buy something else is when they aren't available, which is more frequent than I would like.

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
326,326,"

  Trusted Supplier. Shoes, worth buying.

",5.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
327,327,"

  Accha hai product hai lekin size thoda bada hai price ek dum badiya hai. Dekhenge aage hoga phir milenge tata

",4.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
328,328,"

  Don't buy this product seller don't have proper size product for the third time I had returned this item don't go with this item.

",1.0 out of 5 stars,"











Sparx Men's Sx012bg Running Shoes










","


Brand: Sparx


","



4.2 out of 5 stars




","




Price:

₹879.00 - ₹899.00









 Inclusive of all taxes





"
